target,cue,frequency,
"Haarreifen	farbenfroh	1",,,
"Haarreifen	Aussehen	1",,,
"Hahn	Huhn	22",,,
"Hahn	krähen	20",,,
"Hahn	Henne	20",,,
"Hahn	Bauernhof	13",,,
"Hahn	Wasser	12",,,
"Hahn	Misthaufen	7",,,
"Hahn	Kamm	6",,,
"Hahn	Gockel	5",,,
"Hahn	Krähen	5",,,
"Hahn	Ei	4",,,
"Hahn	bunt	4",,,
"Hahn	Wasserhahn	4",,,
"Hahn	Hühner	3",,,
"Hahn	Vogel	3",,,
"Hahn	Brathähnchen	2",,,
"Hahn	Stall	2",,,
"Hahn	Kirchturm	2",,,
"Hahn	Wecker	2",,,
"Hahn	morgens	2",,,
"Hahn	Eier	2",,,
"Hahn	wecken	2",,,
"Hahn	Klempner	1",,,
"Hahn	Badarmatur	1",,,
"Hahn	Pute	1",,,
"Hahn	aufstehen	1",,,
"Hahn	Hähnchen	1",,,
"Hahn	halbes_Hähnchen	1",,,
"Hahn	Frankreich	1",,,
"Hahn	Morgen	1",,,
"Hahn	Hühnerstall	1",,,
"Hahn	Miststock	1",,,
"Hahn	Lärm	1",,,
"Hahn	Chef	1",,,
"Hahn	Küken	1",,,
"Hahn	Haufen	1",,,
"Hahn	Hahnenkampf	1",,,
"Hahn	Aufbau	1",,,
"Hahn	Federn	1",,,
"Hahn	Korb	1",,,
"Hahn	lieb	1",,,
"Hahn	Hühnerhof	1",,,
"Hahn	Zapfen	1",,,
"Hahn	aufpicken	1",,,
"Hahn	Wetterhahn	1",,,
"Hahn	Feder	1",,,
"Hahn	Hennen	1",,,
"Hahn	Truthahn	1",,,
"Hahn	aggressiv	1",,,
"Hahn	Geld	1",,,
"Hahn	kräht	1",,,
"Hahn	grillen	1",,,
"Hahn	Gefieder	1",,,
"Hahn	streicheln	1",,,
"Hahn	männlich	1",,,
"Hahn	Weckruf	1",,,
"Hahn	Stolz	1",,,
"Hahn	rufen	1",,,
"Hahn	aufwecken	1",,,
"Hahnenfuß	Pflanze	9",,,
"Hahnenfuß	giftig	5",,,
"Hahnenfuß	Wiese	5",,,
"Hahnenfuß	Blume	5",,,
"Hahnenfuß	gelb	4",,,
"Hahnenfuß	Unkraut	3",,,
"Hahnenfuß	Hahn	3",,,
"Hahnenfuß	Voodoo	2",,,
"Hahnenfuß	Garten	2",,,
"Hahnenfuß	China	2",,,
"Hahnenfuß	Kraut	2",,,
"Hahnenfuß	Krähe	2",,,
"Hahnenfuß	essen	2",,,
"Hahnenfuß	trinken	2",,,
"Hahnenfuß	dreizehig	1",,,
"Hahnenfuß	Bauernhof	1",,,
"Hahnenfuß	Ranunculus	1",,,
"Hahnenfuß	Gockel	1",,,
"Hahnenfuß	Hähnchen	1",,,
"Hahnenfuß	Kamm	1",,,
"Hahnenfuß	Natur	1",,,
"Hahnenfuß	grün	1",,,
"Hahnenfuß	Suppe	1",,,
"Hahnenfuß	chinesisch	1",,,
"Hahnenfuß	Geflügel	1",,,
"Hahnenfuß	blüht	1",,,
"Hahnenfuß	Märchen	1",,,
"Hahnenfuß	vorsehen	1",,,
"Hahnenfuß	Gebräu	1",,,
"Hahnenfuß	Vogel	1",,,
"Hahnenfuß	Reifen	1",,,
"Hahnenfuß	Butterblume	1",,,
"Hahnenfuß	blühen	1",,,
"Hahnenfuß	Hexe	1",,,
"Hahnenfuß	Stroh	1",,,
"Hahnenfuß	Talisman	1",,,
"Hahnenfuß	Blumen	1",,,
"Hahnenfuß	Schmerzen	1",,,
"Hahnenfuß	Muster	1",,,
"Hahnenfuß	Pferd	1",,,
"Hahnenfuß	Wildkraut	1",,,
"Hahnenfuß	Lied	1",,,
"Hahnenfuß	Spaziergang	1",,,
"Hahnenfuß	Margariten	1",,,
"Hahnenfuß	Kralle	1",,,
"Hahnenfuß	Mode	1",,,
"Hahnenfuß	Wald	1",,,
"Hahnenfuß	Tier	1",,,
"Hahnenfuß	alt	1",,,
"Hahnenfuß	Wiesenblume	1",,,
"Hahnenfuß	Gewächs	1",,,
"Hahnenfuß	Pech	1",,,
"Halm	Gras	19",,,
"Halm	Stroh	16",,,
"Halm	Wiese	6",,,
"Halm	grün	3",,,
"Halm	Strohhalm	3",,,
"Halm	Blatt	2",,,
"Halm	Limonade	2",,,
"Halm	Weide	2",,,
"Halm	Hoffnung	2",,,
"Halm	trinken	2",,,
"Halm	Halma	1",,,
"Halm	Getreide	1",,,
"Halm	Blüte	1",,,
"Halm	Geburtstag	1",,,
"Halm	Wind	1",,,
"Halm	Sirup	1",,,
"Halm	Biologie	1",,,
"Halm	Röhrchen	1",,,
"Halm	dünn	1",,,
"Halm	hohl	1",,,
"Halm	lang	1",,,
"Halm	grass	1",,,
"Halm	scharf	1",,,
"Halm	Spiel	1",,,
"Halm	Musik	1",,,
"Halm	Kuh	1",,,
"Halm	Feld	1",,,
"Halm	Heuschrecke	1",,,
"Halm	mähen	1",,,
"Halm	Ernte	1",,,
"Halm	Pferd	1",,,
"Halm	Blume	1",,,
"Halm	Pflanze	1",,,
"Halm	Rasen	1",,,
"Halm	Grün	1",,,
"Halm	Heu	1",,,
"Halm	Hatt	1",,,
"Hals	Kopf	11",,,
"Hals	Kette	9",,,
"Hals	Haut	5",,,
"Hals	Körper	4",,,
"Hals	Schal	4",,,
"Hals	schlucken	4",,,
"Hals	lang	3",,,
"Hals	Nacken	3",,,
"Hals	Adamsapfel	3",,,
"Hals	Halskette	2",,,
"Hals	Kehle	2",,,
"Hals	Halsschmerzen	2",,,
"Hals	Kragen	2",,,
"Hals	Tuch	2",,,
"Hals	husten	2",,,
"Hals	Halskrause	2",,,
"Hals	Giraffe	2",,,
"Hals	strecken	2",,,
"Hals	kratzen	1",,,
"Hals	Halsweh	1",,,
"Hals	würgen	1",,,
"Hals	Genick	1",,,
"Hals	Stimmband	1",,,
"Hals	Gurgel	1",,,
"Hals	Ausschnitt	1",,,
"Hals	Husten	1",,,
"Hals	Vampir	1",,,
"Hals	Brust	1",,,
"Hals	umdrehen	1",,,
"Hals	Organ	1",,,
"Hals	Mandeln	1",,,
"Hals	Halstuch	1",,,
"Hals	Stimme	1",,,
"Hals	Körperteil	1",,,
"Hals	verwundbar	1",,,
"Hals	Flasche	1",,,
"Hals	Cabrio	1",,,
"Hals	Erkältung	1",,,
"Hals	Schmuck	1",,,
"Hals	Entzündung	1",,,
"Hals	krank	1",,,
"Hals	waschen	1",,,
"Hals	Hand	1",,,
"Halskette	Schmuck	19",,,
"Halskette	Gold	11",,,
"Halskette	Perlen	7",,,
"Halskette	Anhänger	5",,,
"Halskette	Silber	5",,,
"Halskette	Frau	4",,,
"Halskette	teuer	3",,,
"Halskette	schick	2",,,
"Halskette	tragen	2",,,
"Halskette	Geschenk	2",,,
"Halskette	ausgehen	1",,,
"Halskette	Juwelen	1",,,
"Halskette	Verschluss	1",,,
"Halskette	Glied	1",,,
"Halskette	Edelstein	1",,,
"Halskette	schön	1",,,
"Halskette	Ohrring	1",,,
"Halskette	Abendkleid	1",,,
"Halskette	billig	1",,,
"Halskette	Schuck	1",,,
"Halskette	Schnur	1",,,
"Halskette	Stein	1",,,
"Halskette	Perle	1",,,
"Halskette	modisch	1",,,
"Halskette	Diamanten	1",,,
"Halskette	Muschel	1",,,
"Halskette	Diamant	1",,,
"Halskette	Geld	1",,,
"Halskette	Amulett	1",,,
"Halskette	perlen	1",,,
"Halskette	Metall	1",,,
"Halskette	silbern	1",,,
"Halskette	Zierde	1",,,
"Halskette	Parkett	1",,,
"Halskette	Edelsteine	1",,,
"Halskette	Wert	1",,,
"Halskette	Frauen	1",,,
"Halskette	Murmel	1",,,
"Halskette	schenken	1",,,
"Hand	Finger	45",,,
"Hand	Arm	12",,,
"Hand	greifen	10",,,
"Hand	Fuß	7",,,
"Hand	Ring	5",,,
"Hand	Handschuh	5",,,
"Hand	schütteln	4",,,
"Hand	Körper	4",,,
"Hand	Faust	4",,,
"Hand	Körperteil	4",,,
"Hand	Nagel	3",,,
"Hand	Schuh	3",,,
"Hand	Gruß	3",,,
"Hand	winken	3",,,
"Hand	Haut	3",,,
"Hand	halten	2",,,
"Hand	Arbeit	2",,,
"Hand	Mensch	2",,,
"Hand	Nägel	2",,,
"Hand	lesen	2",,,
"Hand	Daumen	2",,,
"Hand	grüßen	2",,,
"Hand	Fingernagel	2",,,
"Hand	Rücken	1",,,
"Hand	Greifhand	1",,,
"Hand	Gelenke	1",,,
"Hand	beweglich	1",,,
"Hand	Gelenk	1",,,
"Hand	Chirurg	1",,,
"Hand	anfassen	1",,,
"Hand	rechte	1",,,
"Hand	gepflegt	1",,,
"Hand	fassen	1",,,
"Hand	handlich	1",,,
"Hand	schlagen	1",,,
"Hand	brechen	1",,,
"Hand	Adern	1",,,
"Hand	Handbremse	1",,,
"Hand	schrauben	1",,,
"Hand	geben	1",,,
"Hand	fleischig	1",,,
"Hand	Glied	1",,,
"Hand	machen	1",,,
"Hand	Geschicklichkeit	1",,,
"Hand	Sport	1",,,
"Hand	Tuch	1",,,
"Hand	Handgelenk	1",,,
"Hand	links	1",,,
"Hand	drücken	1",,,
"Hand	schreiben	1",,,
"Hand	Amputation	1",,,
"Hand	Fingerabdruck	1",,,
"Hand	klatschen	1",,,
"Hand	Unterarm	1",,,
"Hand	Altersflecken	1",,,
"Hand	Handarbeit	1",,,
"Hand	kalt	1",,,
"Hand	Macht	1",,,
"Hand	Lebenslinie	1",,,
"Hand	Ball	1",,,
"Hand	Arme	1",,,
"Hand	waschen	1",,,
"Hand	Klavier	1",,,
"Hand	Beweglichkeit	1",,,
"Hand	Guten_Tag	1",,,
"Handcreme	Pflege	7",,,
"Handcreme	Nivea	6",,,
"Handcreme	weich	5",,,
"Handcreme	rauh	3",,,
"Handcreme	fettig	3",,,
"Handcreme	Duft	3",,,
"Handcreme	Hände	3",,,
"Handcreme	Kosmetik	3",,,
"Handcreme	zart	3",,,
"Handcreme	einreiben	3",,,
"Handcreme	Haut	3",,,
"Handcreme	Drogerie	2",,,
"Handcreme	Creme	2",,,
"Handcreme	Frauen	2",,,
"Handcreme	Hand	2",,,
"Handcreme	Sauberkeit	1",,,
"Handcreme	Verringerung_von_Alterserscheinungen	1",,,
"Handcreme	Fett	1",,,
"Handcreme	Arbeit	1",,,
"Handcreme	Dose	1",,,
"Handcreme	Tube	1",,,
"Handcreme	Feuchtigkeit	1",,,
"Handcreme	Vitamine	1",,,
"Handcreme	Anti-Age	1",,,
"Handcreme	feucht	1",,,
"Handcreme	Wohlbefinden	1",,,
"Handcreme	Nass	1",,,
"Handcreme	feuchtigkeitsspendend	1",,,
"Handcreme	eincremen	1",,,
"Handcreme	Atrix	1",,,
"Handcreme	weiß	1",,,
"Handcreme	riecht	1",,,
"Handcreme	dm	1",,,
"Handcreme	pflegen	1",,,
"Handcreme	Neutrogena	1",,,
"Handcreme	pflegend	1",,,
"Handcreme	rissig	1",,,
"Handcreme	Alter	1",,,
"Handcreme	Oriflame	1",,,
"Handcreme	Emulgator	1",,,
"Handcreme	zuviel	1",,,
"Handcreme	flüssig	1",,,
"Handcreme	gepflegtes_Aussehen	1",,,
"Handcreme	Frau	1",,,
"Handcreme	Falte	1",,,
"Handcreme	geschmeidig	1",,,
"Handcreme	Risse	1",,,
"Handcreme	Kamille	1",,,
"Handcreme	trocken	1",,,
"Handcreme	frisch	1",,,
"Handcreme	waschen	1",,,
"Handcreme	unnötig	1",,,
"Handcreme	kleben	1",,,
"Handschuh	Winter	16",,,
"Handschuh	kalt	8",,,
"Handschuh	Leder	6",,,
"Handschuh	Finger	4",,,
"Handschuh	Schutz	4",,,
"Handschuh	Schnee	3",,,
"Handschuh	Hand	3",,,
"Handschuh	Kälte	2",,,
"Handschuh	anziehen	2",,,
"Handschuh	warm	2",,,
"Handschuh	Fäustling	2",,,
"Handschuh	Wolle	2",,,
"Handschuh	putzen	2",,,
"Handschuh	wärmen	2",,,
"Handschuh	Mütze	2",,,
"Handschuh	wärmend	2",,,
"Handschuh	Kleidungsstück	1",,,
"Handschuh	Rennfahrer	1",,,
"Handschuh	skifahren	1",,,
"Handschuh	Gummi	1",,,
"Handschuh	Torwart	1",,,
"Handschuh	Schneeflocken	1",,,
"Handschuh	Garten	1",,,
"Handschuh	Krankenhaus	1",,,
"Handschuh	Schlitten	1",,,
"Handschuh	Schneeballschlacht	1",,,
"Handschuh	schwarz	1",,,
"Handschuh	Fach	1",,,
"Handschuh	Damen	1",,,
"Handschuh	Wärme	1",,,
"Handschuh	Rad	1",,,
"Handschuh	Motor	1",,,
"Handschuh	Hände	1",,,
"Handschuh	stricken	1",,,
"Handschuh	Schneemann	1",,,
"Handschuh	verloren	1",,,
"Handschuh	Schal	1",,,
"Handschuh	radfahren	1",,,
"Handschuh	Gedicht	1",,,
"Handschuh	Kindheit	1",,,
"Handschuh	spülen	1",,,
"Handschuh	Arbeitsschutz	1",,,
"Handtasche	Frau	13",,,
"Handtasche	Leder	10",,,
"Handtasche	Dieb	4",,,
"Handtasche	Frauen	4",,,
"Handtasche	tragen	3",,,
"Handtasche	Utensilien	3",,,
"Handtasche	Mode	3",,,
"Handtasche	Portemonnaie	2",,,
"Handtasche	Krokodil	2",,,
"Handtasche	Krimskrams	2",,,
"Handtasche	Geldbeutel	2",,,
"Handtasche	Dame	2",,,
"Handtasche	Taschendieb	1",,,
"Handtasche	lästig	1",,,
"Handtasche	Mofa	1",,,
"Handtasche	Schultertasche	1",,,
"Handtasche	unentbehrlich	1",,,
"Handtasche	praktisch	1",,,
"Handtasche	verstauen	1",,,
"Handtasche	Kleidung	1",,,
"Handtasche	Kram	1",,,
"Handtasche	Wertsachen	1",,,
"Handtasche	Handy	1",,,
"Handtasche	immer	1",,,
"Handtasche	Party	1",,,
"Handtasche	schwarz	1",,,
"Handtasche	Damen	1",,,
"Handtasche	Unordnung	1",,,
"Handtasche	elegant	1",,,
"Handtasche	Raub	1",,,
"Handtasche	Baumwolle	1",,,
"Handtasche	Schlüssel	1",,,
"Handtasche	pink	1",,,
"Handtasche	Diebstahl	1",,,
"Handtasche	Geschäft	1",,,
"Handtasche	Kosmetik	1",,,
"Handtasche	alles	1",,,
"Handtasche	verwirrend	1",,,
"Handtasche	teuer	1",,,
"Handtasche	braun	1",,,
"Handtasche	Geld	1",,,
"Handtasche	voll	1",,,
"Handtasche	stil	1",,,
"Handtasche	Lippenstift	1",,,
"Handtasche	packen	1",,,
"Handtasche	unordentlich	1",,,
"Handtasche	Durcheinander	1",,,
"Handtasche	Schulterriemen	1",,,
"Handtasche	geheim	1",,,
"Handtuch	Bad	11",,,
"Handtuch	abtrocknen	9",,,
"Handtuch	Badezimmer	6",,,
"Handtuch	trocknen	6",,,
"Handtuch	Dusche	5",,,
"Handtuch	waschen	5",,,
"Handtuch	Strand	3",,,
"Handtuch	Seife	3",,,
"Handtuch	Wasser	3",,,
"Handtuch	duschen	3",,,
"Handtuch	flauschig	2",,,
"Handtuch	Küche	2",,,
"Handtuch	baden	2",,,
"Handtuch	werfen	2",,,
"Handtuch	Waschlappen	1",,,
"Handtuch	Schrank	1",,,
"Handtuch	praktisch	1",,,
"Handtuch	Tuch	1",,,
"Handtuch	Halter	1",,,
"Handtuch	Stoff	1",,,
"Handtuch	Wolle	1",,,
"Handtuch	Sommer	1",,,
"Handtuch	Haken	1",,,
"Handtuch	Hände	1",,,
"Handtuch	weiß	1",,,
"Handtuch	Frottee	1",,,
"Handtuch	Baumwolle	1",,,
"Handtuch	nass	1",,,
"Handtuch	Gewirr	1",,,
"Handtuch	Freibad	1",,,
"Handtuch	Wäsche	1",,,
"Handtuch	weich	1",,,
"Handtuch	Flanell	1",,,
"Handtuch	Noppen	1",,,
"Handtuch	sauber	1",,,
"Handtuch	Sauna	1",,,
"Handtuch	trocken	1",,,
"Handtuch	Feuchte	1",,,
"Handtuch	schwimmen	1",,,
"Harmonika	Musik	18",,,
"Harmonika	blasen	7",,,
"Harmonika	Mund	4",,,
"Harmonika	Instrument	4",,,
"Harmonika	Volksmusik	2",,,
"Harmonika	Volksfest	2",,,
"Harmonika	spielen	2",,,
"Harmonika	Ziehharmonika	2",,,
"Harmonika	alt	2",,,
"Harmonika	Luft	2",,,
"Harmonika	Country	2",,,
"Harmonika	tanzen	1",,,
"Harmonika	Harp	1",,,
"Harmonika	Straßenmusiker	1",,,
"Harmonika	Musikschule	1",,,
"Harmonika	Tradition	1",,,
"Harmonika	musizieren	1",,,
"Harmonika	Melodie	1",,,
"Harmonika	Kapelle	1",,,
"Harmonika	Klang	1",,,
"Harmonika	Mundharmonika	1",,,
"Harmonika	harmonisch	1",,,
"Harmonika	Trachtenmode	1",,,
"Harmonika	Tanz	1",,,
"Harmonika	Plastik	1",,,
"Harmonika	Handorgel	1",,,
"Harmonika	ärgerlich	1",,,
"Harmonika	ziehen	1",,,
"Harmonika	Lippe	1",,,
"Harmonika	Knöpfe	1",,,
"Harmonika	Lieder	1",,,
"Harmonika	Band	1",,,
"Harmonika	Mundorgel	1",,,
"Harmonika	Seefahrt	1",,,
"Harmonika	musikalisch	1",,,
"Harmonika	Verein	1",,,
"Harmonika	Blasinstrument	1",,,
"Harmonika	Dachboden	1",,,
"Harmonika	Lied	1",,,
"Harmonika	volkstümlich	1",,,
"Harmonika	Land	1",,,
"Harmonika	Seefahrer	1",,,
"Harmonika	Opa	1",,,
"Harmonika	Hausmusik	1",,,
"Harmonika	Küste	1",,,
"Harmonika	Schulorchester	1",,,
"Harmonika	Blasebalg	1",,,
"Harmonika	klein	1",,,
"Harmonika	obdachlos	1",,,
"Harmonika	Blues	1",,,
"Harmonika	Hamburg	1",,,
"Harmonika	singen	1",,,
"Hasel	Nuss	13",,,
"Hasel	Baum	6",,,
"Hasel	Strauch	6",,,
"Hasel	Eichhörnchen	5",,,
"Hasel	knacken	2",,,
"Hasel	essen	1",,,
"Hasel	Allergie	1",,,
"Hasel	Frühblüher	1",,,
"Hasel	Marsch	1",,,
"Hasel	Früchte	1",,,
"Hasel	Busch	1",,,
"Hasel	biegsam	1",,,
"Hasel	Wald	1",,,
"Hasel	Natur	1",,,
"Hasel	Korbflechten	1",,,
"Hasel	Frühling	1",,,
"Hasel	jung	1",,,
"Hasel	Holz	1",,,
"Hasel	Haselnuss	1",,,
"Hasel	Haselrute	1",,,
"Hasel	Birkengewächs	1",,,
"Hasel	Blüten	1",,,
"Hasel	Pflanze	1",,,
"Hasel	Haselmaus	1",,,
"Haselnuss	Baum	7",,,
"Haselnuss	braun	6",,,
"Haselnuss	Allergie	5",,,
"Haselnuss	Eichhörnchen	5",,,
"Haselnuss	Kuchen	3",,,
"Haselnuss	Nutella	3",,,
"Haselnuss	essen	3",,,
"Haselnuss	Strauch	3",,,
"Haselnuss	knacken	3",,,
"Haselnuss	Weihnachten	3",,,
"Haselnuss	pflücken	2",,,
"Haselnuss	backen	2",,,
"Haselnuss	Walnuss	2",,,
"Haselnuss	Nuss	2",,,
"Haselnuss	Gebäck	2",,,
"Haselnuss	Schokolade	2",,,
"Haselnuss	gesund	2",,,
"Haselnuss	Studentenfutter	2",,,
"Haselnuss	Essen	2",,,
"Haselnuss	Herbst	1",,,
"Haselnuss	Fett	1",,,
"Haselnuss	schwarz-braun	1",,,
"Haselnuss	Busch	1",,,
"Haselnuss	Aufstrich	1",,,
"Haselnuss	Garten	1",,,
"Haselnuss	Nussknacker	1",,,
"Haselnuss	Snack	1",,,
"Haselnuss	Schlager	1",,,
"Haselnuss	Hülse	1",,,
"Haselnuss	Schale	1",,,
"Haselnuss	Märchen	1",,,
"Haselnuss	schwarz	1",,,
"Haselnuss	nussig	1",,,
"Haselnuss	hart	1",,,
"Haselnuss	Genuss	1",,,
"Haselnuss	Aschenbrödel	1",,,
"Haselnuss	schmackhaft	1",,,
"Haselnuss	Eiscreme	1",,,
"Haselnuss	Lied	1",,,
"Haselnuss	Wald	1",,,
"Haselnuss	rund	1",,,
"Haselnuss	klein	1",,,
"Haselnuss	rot	1",,,
"Haselnuss	Hanuta	1",,,
"Haselnuss	trocken	1",,,
"Haselnuss	Erdnuss	1",,,
"Haselnuss	Schulzeit	1",,,
"Haselnuss	Frucht	1",,,
"Haube	Friseur	6",,,
"Haube	Motor	5",,,
"Haube	Kopfbedeckung	4",,,
"Haube	Hochzeit	4",,,
"Haube	Frau	3",,,
"Haube	Motorhaube	3",,,
"Haube	Kopf	3",,,
"Haube	Spitze	2",,,
"Haube	Haubentaucher	2",,,
"Haube	Heirat	2",,,
"Haube	heiraten	2",,,
"Haube	Haare	2",,,
"Haube	Schleier	2",,,
"Haube	Taube	2",,,
"Haube	Hut	2",,,
"Haube	Schutz	2",,,
"Haube	Mütze	2",,,
"Haube	trocknen	2",,,
"Haube	oben	1",,,
"Haube	Industrieproduktion	1",,,
"Haube	Braut	1",,,
"Haube	warm	1",,,
"Haube	Kappe	1",,,
"Haube	Nachthaube	1",,,
"Haube	Winter	1",,,
"Haube	altmodisch	1",,,
"Haube	Jungfer	1",,,
"Haube	Gesicht	1",,,
"Haube	Wärme	1",,,
"Haube	Hallenbad	1",,,
"Haube	Kinder	1",,,
"Haube	Mittelalter	1",,,
"Haube	Sturmhaube	1",,,
"Haube	Pferd	1",,,
"Haube	Mütterchen	1",,,
"Haube	Nonne	1",,,
"Haube	Abdeckhaube	1",,,
"Haube	Schwester	1",,,
"Haube	Deckel	1",,,
"Haube	Taucher	1",,,
"Haube	abdecken	1",,,
"Haube	Sahne	1",,,
"Haube	Holzbank	1",,,
"Haube	Koch	1",,,
"Haube	Auto	1",,,
"Haube	trocken	1",,,
"Haube	Dusche	1",,,
"Haube	aufsetzen	1",,,
"Haube	Frauen	1",,,
"Haube	Bonnet	1",,,
"Haube	Dauerwelle	1",,,
"Haube	Kopftuch	1",,,
"Haube	Holländerin	1",,,
"Haube	Topf	1",,,
"Haufen	Mist	7",,,
"Haufen	Müll	7",,,
"Haufen	Dreck	5",,,
"Haufen	Menge	5",,,
"Haufen	Hund	4",,,
"Haufen	viel	3",,,
"Haufen	Stapel	3",,,
"Haufen	Berg	3",,,
"Haufen	Geld	3",,,
"Haufen	Sammlung	2",,,
"Haufen	Hügel	2",,,
"Haufen	Abfall	2",,,
"Haufen	Blätter	2",,,
"Haufen	Heu	2",,,
"Haufen	Heuhaufen	2",,,
"Haufen	schaufeln	1",,,
"Haufen	Kacke	1",,,
"Haufen	hoch	1",,,
"Haufen	stampfen	1",,,
"Haufen	Fladen	1",,,
"Haufen	Hundehaufen	1",,,
"Haufen	Exkrement	1",,,
"Haufen	Stecknadel	1",,,
"Haufen	herumliegen	1",,,
"Haufen	Ansammlung	1",,,
"Haufen	Scheiße	1",,,
"Haufen	Kram	1",,,
"Haufen	Bürgersteig	1",,,
"Haufen	Unordnung	1",,,
"Haufen	Maulwurf	1",,,
"Haufen	Soldaten	1",,,
"Haufen	Kuh	1",,,
"Haufen	Rechen	1",,,
"Haufen	Herde	1",,,
"Haufen	werfen	1",,,
"Haufen	Sterne	1",,,
"Haufen	Hirsch	1",,,
"Haufen	Nägel	1",,,
"Haufen	Abfallhaufen	1",,,
"Haufen	Organisieren	1",,,
"Haufen	ungeordnet	1",,,
"Haufen	aufräumen	1",,,
"Haufen	Misthaufen	1",,,
"Haufen	Anhäufung	1",,,
"Haufen	packen	1",,,
"Haufen	Hygiene	1",,,
"Haufen	stinkend	1",,,
"Haufen	gestapelt	1",,,
"Haufen	Bauer	1",,,
"Haufen	Schrottplatz	1",,,
"Haus	wohnen	31",,,
"Haus	Dach	30",,,
"Haus	Garten	16",,,
"Haus	Tür	16",,,
"Haus	bauen	11",,,
"Haus	Wohnung	10",,,
"Haus	Gebäude	10",,,
"Haus	Fenster	10",,,
"Haus	Heim	9",,,
"Haus	Familie	6",,,
"Haus	Schutz	4",,,
"Haus	Eigentum	3",,,
"Haus	Straße	3",,,
"Haus	Farten	3",,,
"Haus	Keller	3",,,
"Haus	kaufen	3",,,
"Haus	Wand	3",,,
"Haus	Eigenheim	3",,,
"Haus	Hof	3",,,
"Haus	Zimmer	3",,,
"Haus	Bau	2",,,
"Haus	Kamin	2",,,
"Haus	mieten	2",,,
"Haus	Hütte	2",,,
"Haus	Ziegel	2",,,
"Haus	Frau	2",,,
"Haus	Hausbau	2",,,
"Haus	Heimat	2",,,
"Haus	Hypothek	2",,,
"Haus	Beton	2",,,
"Haus	Maus	2",,,
"Haus	daheim	2",,,
"Haus	Wolkenkratzer	2",,,
"Haus	behaglich	1",,,
"Haus	warm	1",,,
"Haus	Bausparvertrag	1",,,
"Haus	Traum	1",,,
"Haus	Schneckenhaus	1",,,
"Haus	Arbeit	1",,,
"Haus	Möbel	1",,,
"Haus	Eingang	1",,,
"Haus	Stadt	1",,,
"Haus	Kinder	1",,,
"Haus	Türe	1",,,
"Haus	Schlüssel	1",,,
"Haus	Stein	1",,,
"Haus	Schornstein	1",,,
"Haus	teuer	1",,,
"Haus	Terrasse	1",,,
"Haus	Geld	1",,,
"Haus	Fundament	1",,,
"Haus	Wohnungen	1",,,
"Haus	Siedlung	1",,,
"Haus	klein	1",,,
"Haus	Anschrift	1",,,
"Haus	Holz	1",,,
"Haus	Privatsphäre	1",,,
"Haus	trocken	1",,,
"Haus	raus	1",,,
"Haus	Finanzkrise	1",,,
"Haus	Kredit	1",,,
"Haus	kühl	1",,,
"Haus	Bett	1",,,
"Haus	Zuhause	1",,,
"Haus	Estrich	1",,,
"Haus	Kirche	1",,,
"Haus	Haustür	1",,,
"Haus	Ortschaft	1",,,
"Haus	Garage	1",,,
"Haus	gemütlich	1",,,
"Haus	weiß	1",,,
"Haus	Dachstuhl	1",,,
"Haus	Wohnsitz	1",,,
"Haus	Daheim	1",,,
"Haus	wohlfühlen	1",,,
"Haus	Blumen	1",,,
"Haus	Stockwerk	1",,,
"Haus	Eigenhaus	1",,,
"Haus	Bude	1",,,
"Haus	Kauf	1",,,
"Haus	Treppen	1",,,
"Haus	Backstein	1",,,
"Haus	Villa	1",,,
"Haus	Mauern	1",,,
"Haus	rot	1",,,
"Haus	Bank	1",,,
"Haus	Handwerker	1",,,
"Haus	Einfamilienhaus	1",,,
"Hausboot	Wasser	9",,,
"Hausboot	Fluss	8",,,
"Hausboot	wohnen	7",,,
"Hausboot	Kelly_Family	5",,,
"Hausboot	romantisch	3",,,
"Hausboot	Kanal	3",,,
"Hausboot	Freiheit	3",,,
"Hausboot	Holland	3",,,
"Hausboot	gemütlich	2",,,
"Hausboot	Schiff	2",,,
"Hausboot	schaukeln	2",,,
"Hausboot	Flitterwochen	1",,,
"Hausboot	liegen	1",,,
"Hausboot	Berlin	1",,,
"Hausboot	Traum	1",,,
"Hausboot	Kelly	1",,,
"Hausboot	Stille	1",,,
"Hausboot	Ruhe	1",,,
"Hausboot	Niederlande	1",,,
"Hausboot	Arbeit	1",,,
"Hausboot	Köln	1",,,
"Hausboot	Hafen	1",,,
"Hausboot	Erderwärmung	1",,,
"Hausboot	lang	1",,,
"Hausboot	Haus	1",,,
"Hausboot	mobil	1",,,
"Hausboot	eng	1",,,
"Hausboot	wackelig	1",,,
"Hausboot	Urlaub	1",,,
"Hausboot	Motor	1",,,
"Hausboot	Hippies	1",,,
"Hausboot	Amsterdam	1",,,
"Hausboot	Wellen	1",,,
"Hausboot	nass	1",,,
"Hausboot	Überschwemmung	1",,,
"Hausboot	Familie	1",,,
"Hausboot	Fernweh	1",,,
"Hausboot	seekrank	1",,,
"Hausboot	Meer	1",,,
"Hausboot	teuer	1",,,
"Hausboot	Boot	1",,,
"Hausboot	übel	1",,,
"Hausboot	Geruhsamkeit	1",,,
"Hausboot	schwimmend	1",,,
"Hausboot	Fisch	1",,,
"Hausboot	See	1",,,
"Hausboot	langsam	1",,,
"Hausboot	fahren	1",,,
"Hausboot	Reise	1",,,
